Elexon ID,Name,Minor FLOP,Major FLOP,P(Gross),Q Gross,Q net,Embedded Storage,Embedded Solar,Embedded Wind,Embedded Hydro,Embedded Other,Dx Storage Demand,Micro storage Demand,DSR
PERI_H,Perivale,A7,A,32,-0.1,-0.7,0,4,0,0,1,0,0,-1.61
PERS_P,Persley,T2,T,51,2.2,-0.5,0,12,2,0,5,0,0,-2.63
PEHG_P,Peterhead Grange,T2,T,19,1.2,-0.1,2,0,0,0,0,0,0,-1.39
PEHS_P,Peterhead Shell,T2,T,9,0.7,0.5,2,22,17,0,2,0,0,-0.40
PITS_3,Pitsmoor,P3,P,51,5.7,2.7,1,19,0,0,1,0,0,-3.10
POPP_3,Poppleton,P2,P,49,-0.3,-0.3,1,30,5,0,4,0,0,-2.62
PORA_P,Port Ann,T3,T,25,1.5,0.9,0,20,23,15,2,0,0,-1.63
PORD,Port Dundas,S5,S,38,3.0,0.2,0,13,0,0,5,0,0,-2.09
POOB,Portobello,S6,S,101,7.6,3.2,1,9,9,0,28,0,0,-5.20
PYLE_1,Pyle,H1,H,134,85.7,-10.6,2,100,73,0,48,0,0,-7.50
QUOI_P,Quoich,T1,T,0,0.0,0.0,0,2,0,0,0,0,0,-0.02
RAIN_1,Rainhill,N1,N,359,23.3,-42.3,3,53,2,0,72,0,0,-20.10
RANN_P,Rannoch,T4,T,4,0.2,-0.7,0,8,0,20,1,0,0,-0.17
RASS_1,Rassau,H6,H,222,18.7,6.3,5,312,32,10,132,0,0,-11.72
RATS_1,Ratcliffe,L7,L,485,45.0,-33.1,30,237,17,0,112,0,0,-26.07
RAVE,Ravenscraig,S6,S,8,1.8,1.2,0,0,0,0,20,0,0,-0.38
RAYL_1,Rayleigh,C5,C,524,84.1,-22.6,158,329,91,0,43,0,0,-26.34
REBR_3,Redbridge,A1,A,128,15.9,-2.9,1,17,0,0,3,0,0,-6.56
REDH,Redhouse,S5,S,44,7.0,4.6,0,56,34,0,6,0,0,-2.40
REDM_P,Redmoss,T2,T,47,9.0,6.7,0,11,21,0,4,0,0,-2.74
RICH_J,Richborough,C7,C,54,88.5,81.5,3,195,0,0,8,0,0,0.00
RRIG,Robin Rigg,Q8,Q,24,1.3,0.5,0,0,0,0,6,0,0,-0.50
ROCH_1,Rochdale,N4,N,249,11.6,5.5,174,61,170,0,14,0,0,-14.04
RUGEB1,Rugeley,L5,L,212,35.7,-15.4,2,103,3,0,3,0,0,-10.64
RYEH_1,Rye House,A9,A,384,4.4,-5.9,4,108,0,0,32,0,0,-20.49
SALT_1,Saltend North,P8,P,77,14.3,4.4,5,63,55,0,44,0,0,-4.26
SALH_1,Saltholme,Q2,Q,227,19.1,-1.9,0,35,0,0,422,0,0,-14.29
SEAB1,Seabank,G7,G,365,21.9,11.5,7,340,37,0,114,0,0,-19.52
SELL_1,Sellindge,C4,C,158,-8.5,-73.5,5,281,0,0,16,0,0,-6.22
SHEC_3,Sheffield City,P3,P,79,7.9,3.3,0,11,0,0,5,0,0,-5.70
SALL1,Sheringham Shoal,J3,J,188,43.9,-0.3,0,0,0,0,7,0,0,-10.10
SHIN_P,Shin,T5,T,3,1.8,1.3,0,1,0,2,0,0,0,-0.12
SHRW_1,Shrewsbury,L5,L,108,11.7,3.6,6,259,5,0,29,0,0,-4.90
SHRU,Shrubhill,S6,S,59,4.9,1.2,0,1,0,0,0,0,0,-3.37
SIGH,Sighthill,S6,S,103,5.1,-0.6,1,10,0,0,6,0,0,-5.51
SKLGB1,Skelton Grange,P1,P,557,56.1,-22.9,8,135,2,0,104,0,0,-28.66
SLOY_P,Sloy,T3,T,3,0.5,0.3,0,1,0,0,0,0,0,-0.11
SMAN_1,South Manchester,N2,N,368,57.2,-45.3,20,55,0,0,57,0,0,-18.76
SSHI_3,South Shields,Q4,Q,73,-0.7,-0.7,37,32,0,0,1,0,0,-3.43
SPAV,Spango Valley,S6,S,34,0.8,-1.3,0,3,1,0,1,0,0,-2.01
SPEN_1,Spennymoor,Q7,Q,256,29.1,21.9,28,112,109,1,33,0,0,-11.79
SANX,St Andrews Cross,S6,S,35,3.4,2.2,0,0,0,0,0,0,0,-1.87
SFEG_P,St Fergus Gas Terminal,T2,T,6,1.7,0.9,5,9,26,0,0,0,0,-0.41
SFIL_P,St Fillans,T4,T,3,7.2,6.5,0,4,0,8,0,0,0,-0.13
SJOW_1,St John's Wood,A7,A,661,114.6,4.9,0,11,0,0,27,0,0,-47.99
SASA,St. Asaph,M6,M,47,6.6,0.1,0,0,0,0,3,0,0,-2.39
STAL_1,Stalybridge,N7,N,366,33.1,27.9,43,94,0,0,82,0,0,-18.53
STAH_1,Stanah,R4,R,146,16.9,5.7,2,66,1,0,6,0,0,-7.59
STAY_1,Staythorpe,K5,K,262,49.4,2.4,6,553,8,0,35,0,0,-14.67
STEN_1,Stella North,Q5,Q,234,15.5,1.0,2,53,0,0,44,0,0,-13.32
STES_1,Stella South,Q5,Q,218,3.0,-12.7,5,102,40,0,13,0,0,-11.18
STIR,Stirling,S5,S,59,5.1,0.5,2,41,32,0,16,0,0,-3.68
SBAR,Stoke Bardolph,L7,L,186,10.9,-16.5,5,171,5,1,56,0,0,-9.45
STHA,Strathaven,S6,S,56,2.3,-2.2,0,6,20,0,0,0,0,-2.84
STLE,Strathleven,S5,S,45,7.9,3.7,1,22,0,3,3,0,0,-2.37
STRI_P,Strichen,T2,T,23,4.6,4.5,0,29,28,0,1,0,0,-1.26
SUND_1,Sundon,D4,D,664,99.1,-2.0,67,375,9,0,98,0,0,-34.32
SWAN_1,Swansea North,H6,H,646,49.3,10.6,58,621,354,13,92,0,0,-34.92
TARL_P,Tarland,T2,T,23,6.6,5.9,0,24,13,3,3,0,0,-0.95
TAUN1,Taunton,E8,E,155,4.9,4.9,34,202,0,0,28,0,0,-7.63
TAYN_P,Taynuilt,T3,T,33,4.2,3.7,0,19,14,30,1,0,0,-2.11
TELR,Telford Road,S6,S,29,2.5,0.6,0,4,0,0,0,0,0,-1.05
TEMP_3,Templeborough,P3,P,14,10.1,9.6,0,9,0,0,1,0,0,-0.51
THOM_6,Thorpe Marsh,P6,P,165,-1.6,-1.6,9,205,2,0,20,0,0,-7.05
THUR_6,Thurcroft,P3,P,230,10.0,2.9,53,58,35,0,78,0,0,-10.80
THSO_P,Thurso,T5,T,33,10.8,7.9,4,37,94,0,39,0,0,-1.90
TILBB_1,Tilbury,C1,C,222,10.3,-8.5,30,165,13,0,60,0,0,-10.82
TONG,Tongland,S6,S,31,-0.3,-0.3,1,10,6,1,1,0,0,-1.94
TOTT_1,Tottenham,A1,A,347,65.5,-35.7,2,30,0,0,59,0,0,-17.63
TRAW_1,Trawsfynydd,M7,M,136,-15.2,-16.1,2,77,220,12,9,0,0,-6.65
TUMB_P,Tummel Bridge,T4,T,17,-0.4,-1.6,0,7,1,19,1,0,0,-0.77
TYNE_1,Tynemouth 1,Q4,Q,153,23.1,-10.5,14,9,0,0,2,0,0,-8.47
TYNE_2,Tynemouth 2,Q4,Q,63,-4.5,-4.5,28,56,0,0,35,0,0,-2.77
UPPB_1,Upper Boat 132kV,H2,H,196,21.2,-8.2,4,100,92,1,128,0,0,-10.00
UPPB_3,Upper Boat 33kV,H2,H,61,12.0,-1.1,0,38,0,0,5,0,0,-2.85
USKM_1,Uskmouth,H2,H,246,39.6,-10.3,26,310,39,0,53,0,0,-12.75
WALH_1,Walham,G1,G,396,181.4,118.3,7,266,0,0,57,0,0,-20.21
WABO,Walney 2,R4,R,44,3.2,0.1,0,0,0,0,4,0,0,-2.07
WALP_1,Walpole (_A),J1,J,505,49.6,15.3,15,611,300,0,153,0,0,-26.06
WALP_B,Walpole (_B),J1,J,532,64.5,15.2,9,347,28,0,107,0,0,-30.97
WARL_1,Warley,C6,C,287,61.1,-15.9,111,149,2,0,53,0,0,-13.48
WASF_1,Washway Farm,N1,N,138,25.7,5.6,70,17,3,0,81,0,0,-8.36
WATFS_1,Watford South,A6,A,282,89.2,25.3,3,47,0,0,10,0,0,-12.39
WBOL_6,West Boldon,Q4,Q,234,0.0,0.0,10,69,9,0,7,0,0,-11.30
WBUR_1,West Burton,K6,K,217,21.1,9.4,17,303,4,0,43,0,0,-12.01
WGEO,West George Street,S5,S,46,3.1,0.8,0,0,0,0,0,0,0,-3.68
WHAM_1,West Ham,A1,A,277,25.1,-83.5,4,29,0,0,16,0,0,-27.52
WMEL_1,West Melton,P3,P,561,24.9,-11.3,95,86,108,2,193,0,0,-31.26
WTHU31,West Thurrock,A1,A,53,6.6,1.9,1,13,0,0,15,0,0,-2.70
WWEY_1,West Weybridge,A8,A,413,117.0,-4.4,11,81,0,0,14,0,0,-20.85
WFIE,Westfield,S5,S,32,3.0,2.0,0,14,28,0,8,0,0,-1.30
WHGA_1,Whitegate,N4,N,278,47.8,-4.2,24,73,0,0,79,0,0,-14.42
WHHO,Whitehouse,S6,S,54,0.4,-2.4,0,4,0,0,1,0,0,-2.35
WIEN_1,Willenhall,L2,L,149,21.2,1.0,11,57,0,0,39,0,0,-5.82
WISD_1,Willesden 132kV,A7,A,252,37.3,1.3,0,7,0,0,3,0,0,-14.12
WISD_6,Willesden 66kV,A7,A,71,0.9,-0.4,0,11,0,0,6,0,0,-3.74
WILL_1,Willington,L5,L,543,47.4,7.6,10,236,33,1,166,0,0,-27.84
WIOW_P,Willowdale,T2,T,33,-0.6,-1.7,0,1,0,3,0,0,0,-2.05
WIMBN1,Wimbledon North,A4,A,133,23.2,-6.2,0,16,0,0,6,0,0,-6.73
WIMBS1,Wimbledon South,A4,A,533,91.4,-25.9,2,50,0,0,24,0,0,-28.44
WIBA_3,Wincobank,P3,P,38,-1.3,-1.4,0,9,0,0,28,0,0,-2.45
WISH,Wishaw,S6,S,76,4.7,-0.2,1,13,30,0,1,0,0,-3.51
WOHI_P,Woodhill,T2,T,42,-0.9,-1.3,1,10,0,0,1,0,0,-2.04
WYLF_1,Wylfa,M8,M,53,29.6,-7.5,1,126,57,0,5,0,0,-3.05
WYMOM_1,Wymondley,D5,D,290,51.9,-3.0,59,155,30,0,16,0,0,0.00
G_EXTRA_1,Dumfries 11,S6,S,0,0.0,0.0,0,6,0,0,2,0,0,0.00
G_EXTRA_2,Dumfries 33,S6,S,41,9.7,3.7,0,7,27,0,3,0,0,-2.00
G_EXTRA_3,Dumfries ICI,S6,S,26,7.0,5.4,0,6,0,0,2,0,0,-1.52
G_EXTRA_4,Grangemouth A,S6,S,42,0.9,-1.4,0,5,1,0,21,0,0,-2.20
G_EXTRA_5,Grangemouth C,S6,S,30,2.2,0.3,0,6,1,0,1,0,0,-1.56
G_EXTRA_6,Kilbowie 11,S5,S,7,0.1,0.1,0,3,0,0,0,0,0,-0.27
G_EXTRA_7,Kilbowie 33,S5,S,23,3.4,2.0,0,12,0,0,0,0,0,-1.01
G_EXTRA_8,Saltcoats A,S6,S,32,4.8,-1.0,0,7,77,1,1,0,0,-1.70
G_EXTRA_9,Saltcoats B,S6,S,33,-0.6,-2.5,0,8,65,1,5,0,0,-1.65
G_EXTRA_10,Crookston A,S6,S,31,-0.5,-3.2,0,2,2,0,1,0,0,-1.07
G_EXTRA_11,Crookston B,S6,S,25,3.3,0.1,0,3,34,0,1,0,0,-0.88
G_EXTRA_12,Shetland,T5,T,0,0.0,0.0,0,0,70,0,13,0,0,0.00
ROTI3,Rothienorman,T2,T,17,0.0,0.0,10,0,49,0,0,0,0,0.00
G_EXTRA_14,Finstown,T5,T,0,0.0,0.0,0,0,0,0,0,0,0,0.00
G_EXTRA_15,Lesmahagow,S6,S,10,1.3,1.3,0,0,58,0,0,0,0,0.00
G_EXTRA_16,Moffat,S6,S,22,2.3,2.3,0,0,0,0,0,0,0,0.00
DUNB_A,Dunbar A,S6,S,18,13.3,13.3,0,0,0,0,0,0,0,0.00
DUNB_B,Dunbar B ,S6,S,8,0.2,0.2,1,9,22,0,5,0,0,0.00
T_ELSTR-1,Elstree NR,A6,A,11,3.3,3.3,0,0,0,0,0,0,0,0.00
T_BUSH_RTK,Bushey NR,A6,A,19,7.7,7.7,0,0,0,0,0,0,0,0.00
T_CORM_RTK,Correy's Mill NR,D5,D,24,9.8,9.8,0,0,0,0,0,0,0,0.00
T_LBUZ_RTK,LEIGHTON BUZZARD NR,D4,D,31,12.7,12.7,0,0,0,0,0,0,0,0.00
T_LONGB-RTK,Long Buckby Wharf NR,L3,L,19,7.5,7.5,0,0,0,0,0,0,0,0.00
T_PATB_RTK,Patford Bridge NR,L3,L,10,4.1,4.1,0,0,0,0,0,0,0,0.00
M_ACTLLU_C,LU Acton Lane Supply,A7,A,10,4.2,4.2,0,0,0,0,0,0,0,0.00
T_BARK-CTRL,Barking Chnl Tunnel RLink,A1,A,32,13.0,13.0,0,0,0,0,0,0,0,0.00
T_BARK_NR,Barking NR,A1,A,5,2.1,2.1,0,0,0,0,0,0,0,0.00
T_ANGLD-1,Anglesey Aluminium Demand,M8,M,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_FROD_NR,Frodsham NR,N3,N,11,4.2,4.2,0,0,0,0,0,0,0,0.00
T_CASKD-1,Castner Kellner,N3,N,117,34.0,34.0,0,0,0,0,0,0,0,0.00
T_BRER_RTK,Brereton NR,L5,L,21,8.4,8.4,0,0,0,0,0,0,0,0.00
T_POPP_3RTK,Poppleton NR,P2,P,4,1.8,1.8,0,0,0,0,0,0,0,0.00
T_WILCT-1,ETOL - Wilton Site,Q2,Q,2,0.7,0.7,0,0,0,0,0,0,0,0.00
M_GRTO,BS Grangetown Supply,Q2,Q,7,2.2,2.2,0,0,0,0,0,0,0,0.00
T_TODSD-1,BS Tod Point Supply,Q2,Q,8,2.4,2.4,0,0,0,0,0,0,0,0.00
T_HARK_NR,Harker NR,Q8,Q,6,2.6,2.6,0,0,0,0,0,0,0,0.00
T_OXEN_NR,Oxenholme NR,R6,R,10,4.0,4.0,0,0,0,0,0,0,0,0.00
T_FOXJD-1,Didcot - Foxhall 1,D6,D,7,2.7,2.7,0,0,0,0,0,0,0,0.00
T_FOXJD-2,Didcot - Foxhall 2,D6,D,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_GLNG,Grain LNG Terminal,C3,C,13,3.8,3.8,0,0,0,0,0,0,0,0.00
T_SELL-1,Sellindge NR,C4,C,18,7.1,7.1,0,0,0,0,0,0,0,0.00
T_SINGL1,Singlewell NR,C2,C,11,4.3,4.3,0,0,0,0,0,0,0,0.00
T_BAGED-1,Baglan Energy Park,H1,H,9,2.5,2.5,0,0,0,0,0,0,0,0.00
T_LLWSD-1,Llanwern Steelworks,H2,H,17,5.0,5.0,0,0,0,0,0,0,0,0.00
T__KYELT003,ASW Tremorfa,H2,H,66,19.3,19.3,0,0,0,0,0,0,0,0.00
T__MYELT001,Corus Aldwarke,P3,P,72,20.9,20.9,0,0,0,0,0,0,0,0.00
M_TEMP,BOC Brinsworth Supply,P3,P,19,5.5,5.5,0,0,0,0,0,0,0,0.00
T_TINSD-1,Tinsley Park Steelworks,P3,P,42,12.4,12.4,0,0,0,0,0,0,0,0.00
T_KSGND-1,Kensal Green Crossrail,A7,A,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_KSGND-2,Kensal Green Crossrail,A7,A,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T__HYELT002,UKAEA Culham Jet,D6,D,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_THNJD-1,Thingley Junction 1,G6,G,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_THNJD-2,Thingley Junction 2,G6,G,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_SGGLD-1,Saint Gobain,P6,P,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_RYHAD-1,Essendine 1,J7,J,2,0.7,0.7,0,0,0,0,0,0,0,0.00
T_RYHAD-2,Essendine 2,J7,J,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_PUDMD-1,Pudding Mill Lane 1,A1,A,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_PUDMD-2,Pudding Mill Lane 2,A1,A,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_HPC-CES,HPC construction supply,E7,E,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_ALUKD-1,Air Liquide,P6,P,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_BPGRD-1,Grangemouth B (BP),S6,S,87,59.6,59.6,0,0,0,0,0,0,0,0.00
T_BPGRD-2,Grangemouth B (BP),S6,S,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_MEADD-1,Meadowhead (Caledonian Paper),S6,S,20,6.3,6.3,0,0,0,0,0,0,0,0.00
T_EXMOSSD-1,Mossmoran Exxon,S5,S,13,8.0,8.0,0,0,0,0,0,0,0,0.00
T_WHISTLD-1,MOD Harestanes Whistlefield,S5,S,25,6.5,6.5,0,0,0,0,0,0,0,0.00
T_BAGTD-1,Bathgate (Network Rail),S5,S,4,1.1,1.1,0,0,0,0,0,0,0,0.00
T_DALRD-1,Dalreoch (Network Rail),S5,S,5,3.1,3.1,0,0,0,0,0,0,0,0.00
T_ECCFD-1,Ecclefechan (Network Rail),S6,S,3,0.4,0.4,0,0,0,0,0,0,0,0.00
T_EGLSD-1,Eglington  Street (Network Rail),S6,S,9,1.7,1.7,0,0,0,0,0,0,0,0.00
T_ELVAD-1,Elvanfoot (Network Rail),S6,S,5,1.8,1.8,0,0,0,0,0,0,0,0.00
T_GOWKD-1,Gowkthrapple (Network Rail),S6,S,8,0.8,0.8,0,0,0,0,0,0,0,0.00
T_INWID-1,Innerwick (Network Rail),S6,S,3,2.2,2.2,0,0,0,0,0,0,0,0.00
T_MARMD-1,Marshall Meadows (Network Rail),S6,S,3,1.7,1.7,0,0,0,0,0,0,0,0.00
T_MOSED-1,Mossmorran Shell,S5,S,21,11.7,11.7,0,0,0,0,0,0,0,0.00
T_PARHD-1,Carntyne / Parkhead (Network Rail),S6,S,4,2.4,2.4,0,0,0,0,0,0,0,0.00
T_POOBD-1,Portobello (Network Rail),S6,S,4,2.2,2.2,0,0,0,0,0,0,0,0.00
T_PORGD-1,Port Glasgow (Network Rail),S6,S,2,0.3,0.3,0,0,0,0,0,0,0,0.00
T_SACOD-1,Saltcoats / South Beach (Network Rail),S6,S,4,0.3,0.3,0,0,0,0,0,0,0,0.00
T_GNHLD-1,Bonnybridge (Network Rail),S5,S,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_GNHLD-2,Bonnybridge (Network Rail),S5,S,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_GNHLD-3,Bonnybridge (Network Rail),S5,S,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_CHAPD-1,Chapelcross Directs,S6,S,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_RAVED-1,Ravenscraig B (BSC),S6,S,3,0.4,0.4,0,0,0,0,0,0,0,0.00
T_SFGSD-1,St Fergus Compressor,T2,T,25,16.5,16.5,0,0,0,0,0,0,0,0.00
T_SFGSD-2,St Fergus Compressor,T2,T,21,13.9,13.9,0,0,0,0,0,0,0,0.00
T_STFERGD-1,St. Fergus Mobil,T2,T,8,2.7,2.7,0,0,0,0,0,0,0,0.00
B_EXTRA_2,Hydrogen-SMR-1,T2,T,0,0.1,0.1,0,0,0,0,0,0,0,0.00
B_EXTRA_3,Hydrogen-SMR-2,P6,P,0,0.0,0.0,0,0,0,0,0,0,0,0.00
B_EXTRA_4,Hydrogen-SMR-3,N3,N,0,0.0,0.0,0,0,0,0,0,0,0,0.00
B_EXTRA_5,Hydrogen-SMR-4,P8,P,0,0.0,0.0,0,0,0,0,0,0,0,0.00
B_EXTRA_6,Hydrogen-SMR-5,C4,C,0,0.0,0.0,0,0,0,0,0,0,0,0.00
B_EXTRA_7,Hydrogen-SMR-6,P4,P,0,0.0,0.0,0,0,0,0,0,0,0,0.00
B_EXTRA_8,Hydrogen-SMR-7,S6,S,0,0.0,0.0,0,0,0,0,0,0,0,0.00
B_EXTRA_9,Hydrogen-SMR-8,S5,S,5,1.5,1.5,0,0,0,0,0,0,0,0.00
B_EXTRA_10,Currie Feeder Station NR,S6,S,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_NWCRS-1,New Cross 1,A4,A,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_NWCRS-2,New Cross 2,A4,A,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_IMPRK-1,Imperial Park 1,H6,H,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_IMPRK-2,Imperial Park 2,H6,H,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_SNDND-1,Sundon 1,D4,D,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_SNDND-2,Sundon 2,D4,D,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_STBRD-1,Stalybridge,N7,N,0,0.0,0.0,0,0,0,0,0,0,0,0.00
T_STBRD-2,Stalybridge,N7,N,0,0.0,0.0,0,0,0,0,0,0,0,0.00
B_EXTRA_63,Cardiff Airport 132 (Data_centre),H2,H,130,37.9,37.9,0,0,0,0,0,0,0,0.00
B_EXTRA_64,Waltham Cross 275 (Data_centre),A3,A,100,29.2,29.2,0,0,0,0,0,0,0,0.00
B_EXTRA_65,Iver B 132 (Data_centre),A6,A,85,24.8,24.8,0,0,0,0,0,0,0,0.00
B_EXTRA_66,Brimsdown 132 (Data_centre),A3,A,100,29.2,29.2,0,0,0,0,0,0,0,0.00
B_EXTRA_67,North Hyde 66 (Data_centre),A6,A,150,43.8,43.8,0,0,0,0,0,0,0,0.00
B_EXTRA_68,Iver B 132 (Data_centre),A6,A,75,21.9,21.9,0,0,0,0,0,0,0,0.00
B_EXTRA_69,Didcot A (Data_centre),D6,D,130,37.9,37.9,0,0,0,0,0,0,0,0.00
B_EXTRA_70,Elstree 132 (Data_centre),A6,A,250,72.9,72.9,0,0,0,0,0,0,0,0.00
B_EXTRA_71,Didcot B (Data_centre),D6,D,300,87.5,87.5,0,0,0,0,0,0,0,0.00
B_EXTRA_72,Iver B 132 (Data_centre),A6,A,120,35.0,35.0,0,0,0,0,0,0,0,0.00
B_EXTRA_73,Iver B 132 (Data_centre),A6,A,100,29.2,29.2,0,0,0,0,0,0,0,0.00
B_EXTRA_74,Berkswell (Rail),L3,L,125,36.5,36.5,0,0,0,0,0,0,0,0.00
B_EXTRA_75,Ickenham (new) (Rail),D4,D,125,36.5,36.5,0,0,0,0,0,0,0,0.00
B_EXTRA_76,Quainton (new) (Rail),A6,A,125,36.5,36.5,0,0,0,0,0,0,0,0.00
B_EXTRA_77,Parkgate (Rail),L5,L,63,18.2,18.2,0,0,0,0,0,0,0,0.00
B_EXTRA_78,Parkgate (Rail),L5,L,63,18.2,18.2,0,0,0,0,0,0,0,0.00
B_EXTRA_79,Upper Boat 275 (Rail),H2,H,88,25.7,25.7,0,0,0,0,0,0,0,0.00
B_EXTRA_80,Staythorpe 132 (N_Rail),K5,K,14,4.1,4.1,0,0,0,0,0,0,0,0.00
B_EXTRA_81,Wymondley 400 (N_Rail),D5,D,0,0.0,0.0,0,0,0,0,0,0,0,0.00
B_EXTRA_82,Bramley 400 (N_Rail),B4,B,68,19.8,19.8,0,0,0,0,0,0,0,0.00
B_EXTRA_83,Dingley Wood 400 (N_Rail),L3,L,92,27.0,27.0,0,0,0,0,0,0,0,0.00
B_EXTRA_84,Hasland (New) (N_Rail),P3,P,14,4.1,4.1,0,0,0,0,0,0,0,0.00
B_EXTRA_85,Kegworth (New) (N_Rail),L7,L,45,13.1,13.1,0,0,0,0,0,0,0,0.00
B_EXTRA_86,Laleham 275 (N_Rail),A6,A,28,8.2,8.2,0,0,0,0,0,0,0,0.00
